Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain
49,3,3,49094.0,0,1,10,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0
61,5,3,52662.7538028169,0,1,9,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0
52,5,3,69084.0,1,0,9,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0
67,3,2,38946.0,0,1,9,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0
40,3,3,37040.0,0,0,10,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0
39,5,2,70123.0,0,0,9,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0
51,3,6,22804.0,1,0,9,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0
65,3,5,65486.0,0,1,8,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0
57,3,3,44393.0,1,1,9,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0
68,3,3,62820.0,0,0,9,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0
74,5,3,56223.0,0,1,9,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0
71,3,4,43185.0,0,1,9,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0
66,3,3,58116.0,0,1,8,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0
51,3,5,30372.0,1,1,10,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0
61,3,6,57091.0,0,0,8,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0
66,2,2,58821.0,0,1,9,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0
52,3,3,50447.0,2,0,8,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0
47,4,3,44319.0,1,1,8,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0
46,3,3,39356.0,1,1,8,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0
67,5,2,46015.0,1,1,8,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0
49,3,6,34853.0,1,1,9,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0
30,3,2,63207.0,0,0,9,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0
49,3,4,89694.0,1,1,9,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0
46,5,2,37395.0,1,0,8,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0
49,1,2,27190.0,1,0,9,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0
56,3,5,27038.0,0,0,10,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0
62,1,5,22123.0,0,0,8,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0
37,4,2,40101.0,1,0,10,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0
53,4,6,39858.0,1,0,9,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0
47,3,2,55914.0,0,1,9,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0
69,3,3,37716.0,0,1,8,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0
73,4,3,48150.0,0,1,9,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0
63,3,4,52332.0,0,0,9,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0
39,3,3,30096.0,1,0,8,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0
44,3,2,42011.0,1,0,9,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0
63,3,4,63033.0,0,0,9,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0
57,3,6,59686.0,0,1,8,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0
63,3,2,71367.0,0,0,9,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0
65,5,3,52662.7538028169,2,1,10,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0
54,4,2,32889.0,1,1,9,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0
47,3,3,76068.0,0,1,10,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0
52,4,3,44511.0,1,0,10,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0
37,3,3,55357.0,2,0,9,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0
51,4,4,42835.0,1,1,9,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0
48,3,4,39996.0,1,1,8,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0
65,5,3,37633.0,1,1,10,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0
64,5,2,74250.0,0,0,8,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0
38,3,2,23976.0,1,0,9,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0
50,5,3,44325.0,0,1,9,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0
52,3,6,67384.0,0,1,10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0
56,3,3,61286.0,0,1,9,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0
33,3,3,38360.0,1,0,9,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0
62,3,3,51651.0,0,1,10,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0
30,3,6,83528.0,0,0,8,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0
44,3,4,41986.0,0,1,8,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0
70,4,6,8820.0,1,1,9,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0
64,5,2,78952.0,0,1,10,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0
70,3,3,28332.0,0,0,8,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0
47,4,6,81169.0,0,0,9,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0
50,3,2,59868.0,0,1,9,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0
65,3,6,64849.0,0,0,10,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0
43,3,6,61825.0,0,1,9,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0
42,3,6,81741.0,0,0,9,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0
71,2,3,78497.0,0,0,9,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0
62,4,3,89058.0,0,0,10,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0
44,3,3,33039.0,1,0,9,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0
52,3,3,90765.0,0,0,8,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0
51,3,2,16626.0,2,0,8,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0
47,3,4,83829.0,0,0,9,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0
67,3,2,59925.0,0,1,10,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0
58,3,6,45906.0,0,1,9,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0
57,3,6,42720.0,1,1,9,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0
46,3,3,17649.0,1,0,9,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0
44,3,2,41154.0,0,1,9,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0
44,3,3,38136.0,1,0,9,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0
73,3,5,72298.0,0,0,8,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0
47,5,2,56559.0,0,1,10,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0
55,5,4,28420.0,1,0,9,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0
59,3,3,50437.0,0,2,10,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0
70,3,6,84574.0,0,0,9,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0
60,3,6,50785.0,1,1,9,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0
56,3,5,79946.0,0,0,8,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0
69,5,6,46231.0,2,1,10,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0
65,3,5,66033.0,0,1,9,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0
65,3,3,43140.0,0,1,9,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0
50,3,3,30675.0,1,0,10,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0
54,3,3,64590.0,0,0,10,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0
62,3,3,67716.0,0,1,9,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0
44,3,6,30168.0,1,0,9,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0
39,5,6,87188.0,0,0,9,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0
26,2,3,7500.0,0,0,10,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0
27,3,6,71163.0,0,0,8,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0
67,3,2,42586.0,1,1,10,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0
53,3,3,80952.0,0,0,9,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0
64,5,5,50520.0,0,1,8,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0
42,3,3,77353.0,0,1,9,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0
70,4,2,40442.0,1,1,10,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0
44,3,2,16531.0,1,0,8,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0
63,3,3,58113.0,0,1,9,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1
44,3,3,57113.0,1,1,9,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0
81,5,3,93027.0,0,0,9,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0
65,3,3,62187.0,0,0,9,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0
66,4,2,14661.0,0,0,9,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0
65,3,3,71113.0,0,1,9,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0
58,3,6,81246.0,0,0,9,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0
59,3,5,34213.0,1,1,10,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0
68,3,3,38998.0,1,1,10,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1
49,3,3,26228.0,1,0,9,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0
39,3,2,37292.0,1,0,9,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0
36,3,6,26576.0,1,0,10,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0
62,3,2,63381.0,0,1,10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0
64,3,3,67267.0,0,1,8,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0
37,3,6,70596.0,0,0,10,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0
39,4,3,35876.0,0,0,8,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0
43,3,2,75507.0,0,0,8,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0
49,5,7,35860.0,1,1,8,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0
53,3,3,56796.0,0,1,9,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0
53,4,3,43641.0,1,1,9,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0
62,3,2,78468.0,0,0,8,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0
56,4,2,45903.0,0,1,8,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0
48,3,2,56715.0,0,0,10,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0
48,3,3,67445.0,0,1,10,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0
46,5,4,55412.0,1,1,9,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0
36,3,3,38508.0,1,0,9,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0
43,5,2,27922.0,1,0,8,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0
46,3,6,20180.0,0,0,9,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0
75,5,3,67472.0,0,1,9,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0
47,3,6,57338.0,0,1,8,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0
51,3,3,43824.0,1,1,10,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0
78,3,3,80589.0,0,0,8,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0
69,5,4,36957.0,1,1,10,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0
60,5,6,33419.0,0,1,9,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0
57,4,3,62694.0,1,1,9,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0
41,3,3,54386.0,0,1,9,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0
74,5,6,60200.0,0,1,9,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0
50,3,3,74716.0,0,1,9,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0
71,3,5,67046.0,0,1,9,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0
43,3,3,2447.0,1,0,9,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0
56,3,2,60894.0,0,1,9,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0
45,3,3,74985.0,0,0,10,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0
29,3,6,74293.0,0,0,8,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0
47,4,6,31160.0,1,0,9,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0
52,3,2,19656.0,1,0,9,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0
53,3,3,25293.0,1,0,9,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0
35,3,2,67605.0,0,0,9,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0
75,3,2,74485.0,0,0,9,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0
60,4,6,59247.0,0,2,9,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0
52,3,4,72967.0,0,1,10,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0
52,3,2,81205.0,0,0,8,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0
69,4,5,84953.0,0,0,9,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0
52,3,3,69016.0,0,1,10,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0
57,3,3,69139.0,0,1,8,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0
46,3,2,85606.0,0,1,10,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0
65,3,6,36864.0,0,1,10,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0
43,3,2,30545.0,1,0,10,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0
53,3,3,44078.0,1,1,8,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0
56,4,2,49618.0,1,1,9,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0
36,3,6,39146.0,1,0,9,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0
76,5,3,51012.0,0,0,9,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0
62,3,2,70971.0,0,1,10,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0
55,3,2,66825.0,0,0,9,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0
45,3,3,71855.0,0,1,9,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0
49,4,3,38576.0,0,1,8,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0
54,4,4,63841.0,0,1,9,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0
40,4,2,73450.0,0,0,9,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0
49,3,4,78901.0,0,1,9,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0
45,4,6,36273.0,1,0,8,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0
50,2,3,70932.0,0,1,8,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0
51,4,3,35178.0,1,0,9,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0
46,3,3,24027.0,1,0,9,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0
48,3,3,34421.0,1,0,9,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0
56,3,4,48877.0,0,1,8,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0
27,3,6,34824.0,0,0,8,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0
31,4,6,90638.0,0,0,8,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0
43,3,2,34350.0,1,0,9,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0
67,2,3,72635.0,0,0,9,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0
34,3,3,68487.0,0,0,9,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0
57,2,2,71488.0,0,0,9,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0
46,5,2,49187.0,0,1,8,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0
43,3,6,60474.0,0,1,9,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0
49,5,3,85844.0,0,0,8,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0
59,3,6,49980.0,0,1,9,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0
48,5,6,71466.0,0,0,8,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0
40,3,3,22448.0,1,0,8,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0
36,4,6,21888.0,1,0,10,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0
55,3,6,52074.0,0,1,8,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0
53,3,3,4428.0,0,1,9,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0
64,4,3,51412.0,0,1,9,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0
75,5,5,68117.0,0,1,9,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0
79,5,3,75865.0,0,0,8,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0
62,2,6,47823.0,0,1,9,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0
78,3,3,55956.0,0,0,8,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0
52,3,3,70617.0,0,0,9,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0
66,4,2,34941.0,1,1,9,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0
39,3,2,22010.0,1,0,9,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0
58,3,4,41638.0,0,1,9,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0
71,3,6,60689.0,0,1,9,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0
55,3,3,35441.0,1,1,9,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0
42,2,2,25130.0,1,0,9,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0
44,5,2,27683.0,1,0,10,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0
43,3,6,57537.0,1,0,9,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0
50,5,3,59973.0,0,0,9,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0
47,5,4,60554.0,1,0,9,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0
74,3,6,90842.0,0,0,9,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0
66,3,6,54252.0,1,1,9,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0
65,3,2,26091.0,1,1,8,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0
57,2,3,76800.0,0,0,8,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0
66,3,6,60230.0,0,1,9,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0
64,2,6,85485.0,0,0,8,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0
44,3,3,65819.0,0,0,10,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0
38,2,3,65370.0,0,0,9,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0
61,1,3,28249.0,0,0,8,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0
50,3,3,36026.0,2,1,8,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0
62,3,2,63381.0,0,1,10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0
63,3,3,87195.0,0,0,8,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0
52,5,2,65968.0,0,1,8,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0
66,3,3,50387.0,0,2,9,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0
38,3,6,36108.0,1,0,9,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0
49,3,3,52845.0,1,0,9,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0
61,3,2,88347.0,0,0,9,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0
51,5,5,47111.0,0,1,10,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0
51,4,2,57420.0,0,1,9,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0
64,3,6,45160.0,1,1,8,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0
58,3,3,60597.0,0,1,8,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0
56,4,3,33585.0,0,1,9,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0
54,4,4,63841.0,0,1,9,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0
34,3,3,24645.0,1,0,10,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0
60,3,6,76624.0,0,1,8,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0
51,2,2,26850.0,1,1,8,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0
61,4,2,74881.0,1,1,9,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0
76,4,3,66835.0,0,0,9,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0
43,3,2,75507.0,0,0,8,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0
45,3,2,96876.0,0,0,9,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0
67,4,3,38452.0,1,1,8,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0
46,3,6,37697.0,1,0,8,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0
51,5,2,78642.0,0,1,9,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0
33,3,2,31928.0,1,0,8,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0
44,3,4,71022.0,0,1,8,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0
46,3,3,61064.0,0,1,10,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0
47,4,6,46098.0,1,1,10,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0
60,3,3,83715.0,0,0,8,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0
57,3,2,36317.0,0,1,9,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0
51,4,2,80573.0,0,0,10,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0
67,5,6,55521.0,1,2,9,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0
51,4,3,49505.0,1,1,9,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0
52,3,3,28164.0,1,0,9,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0
38,5,3,70643.0,0,0,10,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0
52,3,3,22979.0,1,0,10,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0
59,4,4,49476.0,0,1,9,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0
46,3,3,46049.0,1,1,9,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0
63,5,2,53537.0,1,1,8,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0
62,5,4,50611.0,0,1,10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0
60,3,4,37859.0,1,2,9,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0
33,2,2,10404.0,1,0,8,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0
60,3,2,62568.0,0,1,8,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0
61,3,3,49678.0,0,1,9,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0
52,3,2,40548.0,0,1,10,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0
52,3,4,58710.0,0,1,9,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0
76,3,2,37760.0,0,0,10,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0
40,5,2,32313.0,1,0,9,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0
